epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
256,48102.2,1.34339,0.78762,1.9491,0,0,0,0,0,0,0,0.0074755,0.0074755,0.0074755
257,48284.2,1.34539,0.7772,1.95487,0,0,0,0,0,0,0,0.0074656,0.0074656,0.0074656
258,48465.1,1.36943,0.82223,1.98061,0,0,0,0,0,0,0,0.0074557,0.0074557,0.0074557
259,48641.6,1.41194,0.91945,2.02569,0,0,0,0,0,0,0,0.0074458,0.0074458,0.0074458
260,48819.7,1.31163,0.76306,1.91721,0,0,0,0,0,0,0,0.0074359,0.0074359,0.0074359
261,48998.6,1.31406,0.75882,1.9164,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
262,49175.7,1.31909,0.75075,1.92124,0,0,0,0,0,0,0,0.0074161,0.0074161,0.0074161
263,49355.9,1.32247,0.78538,1.92948,0,0,0,0,0,0,0,0.0074062,0.0074062,0.0074062
264,49533.2,1.38847,0.85769,1.99633,0,0,0,0,0,0,0,0.0073963,0.0073963,0.0073963
265,49710.7,1.3955,0.86827,1.99948,0,0,0,0,0,0,0,0.0073864,0.0073864,0.0073864
266,49893,1.30425,0.74405,1.90328,0,0,0,0,0,0,0,0.0073765,0.0073765,0.0073765
267,50073.8,1.37783,0.84091,1.99105,0,0,0,0,0,0,0,0.0073666,0.0073666,0.0073666
268,50251.6,1.32555,0.77208,1.92902,0,0,0,0,0,0,0,0.0073567,0.0073567,0.0073567
269,50430.5,1.36318,0.79993,1.97267,0,0,0,0,0,0,0,0.0073468,0.0073468,0.0073468
270,50608.8,1.36413,0.8369,1.9676,0,0,0,0,0,0,0,0.0073369,0.0073369,0.0073369
271,50791.8,1.34527,0.82191,1.94913,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
272,50975.9,1.46304,0.96688,2.08247,0,0,0,0,0,0,0,0.0073171,0.0073171,0.0073171
273,51159.7,1.29146,0.739,1.89017,0,0,0,0,0,0,0,0.0073072,0.0073072,0.0073072
274,51336.1,1.37722,0.84981,1.99056,0,0,0,0,0,0,0,0.0072973,0.0072973,0.0072973
275,51518.7,1.31844,0.75884,1.92121,0,0,0,0,0,0,0,0.0072874,0.0072874,0.0072874
276,51695.7,1.34864,0.84116,1.95499,0,0,0,0,0,0,0,0.0072775,0.0072775,0.0072775
277,51875.3,1.35683,0.80689,1.9602,0,0,0,0,0,0,0,0.0072676,0.0072676,0.0072676
278,52050.5,1.32613,0.79194,1.9302,0,0,0,0,0,0,0,0.0072577,0.0072577,0.0072577
279,52227.3,1.42046,0.87254,2.03476,0,0,0,0,0,0,0,0.0072478,0.0072478,0.0072478
280,52406.6,1.33975,0.79747,1.94525,0,0,0,0,0,0,0,0.0072379,0.0072379,0.0072379
281,52586,1.35257,0.8028,1.959,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
282,52760.6,1.39432,0.84927,2.00943,0,0,0,0,0,0,0,0.0072181,0.0072181,0.0072181
283,52942.7,1.29155,0.74393,1.89223,0,0,0,0,0,0,0,0.0072082,0.0072082,0.0072082
284,53120.2,1.33116,0.79818,1.93646,0,0,0,0,0,0,0,0.0071983,0.0071983,0.0071983
285,53299.3,1.31525,0.78063,1.92599,0,0,0,0,0,0,0,0.0071884,0.0071884,0.0071884
286,53480.2,1.24803,0.71331,1.85623,0,0,0,0,0,0,0,0.0071785,0.0071785,0.0071785
287,53674.1,1.27187,0.73233,1.87623,0,0,0,0,0,0,0,0.0071686,0.0071686,0.0071686
288,53853.7,1.24349,0.68999,1.84304,0,0,0,0,0,0,0,0.0071587,0.0071587,0.0071587
289,54031.9,1.26153,0.70875,1.86324,0,0,0,0,0,0,0,0.0071488,0.0071488,0.0071488
290,54210.7,1.29102,0.73368,1.89581,0,0,0,0,0,0,0,0.0071389,0.0071389,0.0071389
291,54392.7,1.26916,0.71318,1.87278,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
292,54569.5,1.3426,0.80441,1.95596,0,0,0,0,0,0,0,0.0071191,0.0071191,0.0071191
293,54750.3,1.28826,0.7265,1.89025,0,0,0,0,0,0,0,0.0071092,0.0071092,0.0071092
294,54930.9,1.31077,0.77378,1.91302,0,0,0,0,0,0,0,0.0070993,0.0070993,0.0070993
295,55113.3,1.28259,0.73023,1.88648,0,0,0,0,0,0,0,0.0070894,0.0070894,0.0070894
296,55291.7,1.28183,0.72312,1.88385,0,0,0,0,0,0,0,0.0070795,0.0070795,0.0070795
297,55473.4,1.40686,0.9213,2.0192,0,0,0,0,0,0,0,0.0070696,0.0070696,0.0070696
298,55650.4,1.28239,0.72601,1.88286,0,0,0,0,0,0,0,0.0070597,0.0070597,0.0070597
299,55830.2,1.34948,0.81663,1.95919,0,0,0,0,0,0,0,0.0070498,0.0070498,0.0070498
300,56011.5,1.39154,0.88591,2.00155,0,0,0,0,0,0,0,0.0070399,0.0070399,0.0070399
301,56197.5,1.30802,0.74731,1.91284,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
302,56381.7,1.33387,0.7947,1.94447,0,0,0,0,0,0,0,0.0070201,0.0070201,0.0070201
303,56561.1,1.2604,0.70498,1.86689,0,0,0,0,0,0,0,0.0070102,0.0070102,0.0070102
304,56741.1,1.23672,0.68041,1.83947,0,0,0,0,0,0,0,0.0070003,0.0070003,0.0070003
305,56922.2,1.31629,0.76654,1.92971,0,0,0,0,0,0,0,0.0069904,0.0069904,0.0069904
306,57100.7,1.3288,0.80679,1.93809,0,0,0,0,0,0,0,0.0069805,0.0069805,0.0069805
307,57277.8,1.27353,0.71955,1.87996,0,0,0,0,0,0,0,0.0069706,0.0069706,0.0069706
308,57455.9,1.27654,0.72132,1.87777,0,0,0,0,0,0,0,0.0069607,0.0069607,0.0069607
309,57632.2,1.33082,0.78629,1.94324,0,0,0,0,0,0,0,0.0069508,0.0069508,0.0069508
310,57812.6,1.31567,0.78497,1.92533,0,0,0,0,0,0,0,0.0069409,0.0069409,0.0069409
311,57992.1,1.2996,0.78762,1.91513,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
312,58172.1,1.27585,0.7763,1.88662,0,0,0,0,0,0,0,0.0069211,0.0069211,0.0069211
313,58353.5,1.33088,0.78898,1.93791,0,0,0,0,0,0,0,0.0069112,0.0069112,0.0069112
314,58528.2,1.24022,0.68948,1.84343,0,0,0,0,0,0,0,0.0069013,0.0069013,0.0069013
315,58708.5,1.29039,0.74898,1.89436,0,0,0,0,0,0,0,0.0068914,0.0068914,0.0068914
316,58890.5,1.245,0.69742,1.84396,0,0,0,0,0,0,0,0.0068815,0.0068815,0.0068815
317,59080,1.30115,0.7867,1.91737,0,0,0,0,0,0,0,0.0068716,0.0068716,0.0068716
318,59257.2,1.29416,0.76583,1.90072,0,0,0,0,0,0,0,0.0068617,0.0068617,0.0068617
319,59438.3,1.26999,0.71761,1.87043,0,0,0,0,0,0,0,0.0068518,0.0068518,0.0068518
320,59616.6,1.33038,0.81795,1.93902,0,0,0,0,0,0,0,0.0068419,0.0068419,0.0068419
321,59796.3,1.28988,0.77176,1.90625,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
322,59973.2,1.27425,0.73928,1.87952,0,0,0,0,0,0,0,0.0068221,0.0068221,0.0068221
323,60157.3,1.28855,0.75296,1.89101,0,0,0,0,0,0,0,0.0068122,0.0068122,0.0068122
324,60339.8,1.29815,0.77448,1.91107,0,0,0,0,0,0,0,0.0068023,0.0068023,0.0068023
325,60519.9,1.25185,0.72594,1.85451,0,0,0,0,0,0,0,0.0067924,0.0067924,0.0067924
326,60710,1.23669,0.69694,1.83943,0,0,0,0,0,0,0,0.0067825,0.0067825,0.0067825
327,60892.4,1.2706,0.73183,1.87938,0,0,0,0,0,0,0,0.0067726,0.0067726,0.0067726
328,61068.8,1.26275,0.70273,1.86802,0,0,0,0,0,0,0,0.0067627,0.0067627,0.0067627
329,61249.7,1.31295,0.80395,1.92608,0,0,0,0,0,0,0,0.0067528,0.0067528,0.0067528
330,61425.3,1.30494,0.78671,1.91488,0,0,0,0,0,0,0,0.0067429,0.0067429,0.0067429
331,61604.5,1.23891,0.69764,1.84025,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
332,61785.5,1.26872,0.74564,1.8772,0,0,0,0,0,0,0,0.0067231,0.0067231,0.0067231
333,61965.5,1.21373,0.68437,1.81833,0,0,0,0,0,0,0,0.0067132,0.0067132,0.0067132
334,62138.9,1.22678,0.68848,1.83933,0,0,0,0,0,0,0,0.0067033,0.0067033,0.0067033
335,62320.1,1.3006,0.77102,1.90903,0,0,0,0,0,0,0,0.0066934,0.0066934,0.0066934
336,62497.8,1.27273,0.75435,1.8776,0,0,0,0,0,0,0,0.0066835,0.0066835,0.0066835
337,62677.7,1.28844,0.80444,1.89182,0,0,0,0,0,0,0,0.0066736,0.0066736,0.0066736
338,62855.1,1.23555,0.68756,1.84071,0,0,0,0,0,0,0,0.0066637,0.0066637,0.0066637
339,63031.9,1.22039,0.69609,1.82807,0,0,0,0,0,0,0,0.0066538,0.0066538,0.0066538
340,63207.7,1.23794,0.70718,1.84398,0,0,0,0,0,0,0,0.0066439,0.0066439,0.0066439
341,63388.7,1.17461,0.65297,1.78083,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
342,63569.8,1.24663,0.72064,1.85906,0,0,0,0,0,0,0,0.0066241,0.0066241,0.0066241
343,63754.4,1.21627,0.67348,1.81669,0,0,0,0,0,0,0,0.0066142,0.0066142,0.0066142
344,63930.3,1.30054,0.79857,1.91501,0,0,0,0,0,0,0,0.0066043,0.0066043,0.0066043
345,64109.1,1.23589,0.70903,1.85323,0,0,0,0,0,0,0,0.0065944,0.0065944,0.0065944
346,64287.1,1.28286,0.76832,1.88705,0,0,0,0,0,0,0,0.0065845,0.0065845,0.0065845
347,64472.4,1.25425,0.73954,1.85477,0,0,0,0,0,0,0,0.0065746,0.0065746,0.0065746
348,64653,1.21809,0.66843,1.81804,0,0,0,0,0,0,0,0.0065647,0.0065647,0.0065647
349,64831.8,1.26993,0.76469,1.88161,0,0,0,0,0,0,0,0.0065548,0.0065548,0.0065548
350,65012.1,1.27239,0.75988,1.88221,0,0,0,0,0,0,0,0.0065449,0.0065449,0.0065449
351,65190.4,1.20771,0.6743,1.81442,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
352,65368.2,1.20273,0.65842,1.80632,0,0,0,0,0,0,0,0.0065251,0.0065251,0.0065251
353,65545.8,1.20995,0.66311,1.81593,0,0,0,0,0,0,0,0.0065152,0.0065152,0.0065152
354,65722.8,1.22372,0.69847,1.83037,0,0,0,0,0,0,0,0.0065053,0.0065053,0.0065053
355,65903.7,1.26007,0.72641,1.87109,0,0,0,0,0,0,0,0.0064954,0.0064954,0.0064954
356,66080.9,1.32465,0.7913,1.93637,0,0,0,0,0,0,0,0.0064855,0.0064855,0.0064855
357,66260.6,1.265,0.7404,1.87531,0,0,0,0,0,0,0,0.0064756,0.0064756,0.0064756
358,66444.7,1.20268,0.66986,1.8139,0,0,0,0,0,0,0,0.0064657,0.0064657,0.0064657
359,66630.3,1.19707,0.66917,1.80135,0,0,0,0,0,0,0,0.0064558,0.0064558,0.0064558
360,66808.3,1.21045,0.67281,1.81754,0,0,0,0,0,0,0,0.0064459,0.0064459,0.0064459
361,66989.6,1.22581,0.69456,1.83838,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
362,67172.7,1.21127,0.67977,1.81713,0,0,0,0,0,0,0,0.0064261,0.0064261,0.0064261
363,67350.6,1.24213,0.71766,1.85091,0,0,0,0,0,0,0,0.0064162,0.0064162,0.0064162
364,67532.4,1.23078,0.7069,1.83898,0,0,0,0,0,0,0,0.0064063,0.0064063,0.0064063
365,67709.5,1.23211,0.70991,1.84404,0,0,0,0,0,0,0,0.0063964,0.0063964,0.0063964
366,67890.8,1.25379,0.75539,1.87168,0,0,0,0,0,0,0,0.0063865,0.0063865,0.0063865
367,68072,1.24084,0.68624,1.84823,0,0,0,0,0,0,0,0.0063766,0.0063766,0.0063766
368,68251.5,1.20341,0.68071,1.81222,0,0,0,0,0,0,0,0.0063667,0.0063667,0.0063667
369,68433.8,1.23615,0.6894,1.84363,0,0,0,0,0,0,0,0.0063568,0.0063568,0.0063568
370,68619.1,1.22511,0.71639,1.83839,0,0,0,0,0,0,0,0.0063469,0.0063469,0.0063469
371,68799.9,1.2487,0.72153,1.86134,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
372,68980.1,1.21574,0.68497,1.83031,0,0,0,0,0,0,0,0.0063271,0.0063271,0.0063271
373,69161.5,1.21292,0.67306,1.81716,0,0,0,0,0,0,0,0.0063172,0.0063172,0.0063172
374,69346.3,1.2266,0.68134,1.8303,0,0,0,0,0,0,0,0.0063073,0.0063073,0.0063073
375,69532.2,1.2497,0.72391,1.86404,0,0,0,0,0,0,0,0.0062974,0.0062974,0.0062974
376,69718.3,1.25024,0.71746,1.86623,0,0,0,0,0,0,0,0.0062875,0.0062875,0.0062875
377,69900.8,1.20782,0.666,1.80763,0,0,0,0,0,0,0,0.0062776,0.0062776,0.0062776
378,70077.4,1.19237,0.65492,1.80263,0,0,0,0,0,0,0,0.0062677,0.0062677,0.0062677
379,70261,1.23567,0.68741,1.84624,0,0,0,0,0,0,0,0.0062578,0.0062578,0.0062578
380,70447.3,1.17329,0.64022,1.77877,0,0,0,0,0,0,0,0.0062479,0.0062479,0.0062479
381,70631.5,1.23987,0.69841,1.84736,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
382,70808.8,1.20777,0.69979,1.82118,0,0,0,0,0,0,0,0.0062281,0.0062281,0.0062281
383,70987.1,1.23226,0.71626,1.84433,0,0,0,0,0,0,0,0.0062182,0.0062182,0.0062182
384,71169.3,1.20008,0.67066,1.81915,0,0,0,0,0,0,0,0.0062083,0.0062083,0.0062083
385,71347.3,1.15013,0.62603,1.75127,0,0,0,0,0,0,0,0.0061984,0.0061984,0.0061984
386,71535.1,1.20797,0.67854,1.81605,0,0,0,0,0,0,0,0.0061885,0.0061885,0.0061885
387,71712.9,1.17012,0.65237,1.77762,0,0,0,0,0,0,0,0.0061786,0.0061786,0.0061786
388,71898.1,1.16628,0.63766,1.77768,0,0,0,0,0,0,0,0.0061687,0.0061687,0.0061687
389,72080.1,1.22387,0.70808,1.83373,0,0,0,0,0,0,0,0.0061588,0.0061588,0.0061588
390,72263.2,1.21248,0.703,1.8212,0,0,0,0,0,0,0,0.0061489,0.0061489,0.0061489
391,72447.8,1.19567,0.664,1.80218,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
392,72627.3,1.21408,0.68706,1.82494,0,0,0,0,0,0,0,0.0061291,0.0061291,0.0061291
393,72810.3,1.21567,0.69781,1.83251,0,0,0,0,0,0,0,0.0061192,0.0061192,0.0061192
394,72986.3,1.19471,0.6833,1.80526,0,0,0,0,0,0,0,0.0061093,0.0061093,0.0061093
395,73175,1.1734,0.64823,1.78243,0,0,0,0,0,0,0,0.0060994,0.0060994,0.0060994
396,73355.8,1.11747,0.60871,1.72867,0,0,0,0,0,0,0,0.0060895,0.0060895,0.0060895
397,73537.5,1.21901,0.70418,1.83457,0,0,0,0,0,0,0,0.0060796,0.0060796,0.0060796
398,73724.1,1.24208,0.718,1.85056,0,0,0,0,0,0,0,0.0060697,0.0060697,0.0060697
399,73904.1,1.19433,0.66786,1.80389,0,0,0,0,0,0,0,0.0060598,0.0060598,0.0060598
400,74088,1.13683,0.62094,1.7379,0,0,0,0,0,0,0,0.0060499,0.0060499,0.0060499
401,74274.9,1.15574,0.64391,1.76228,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
402,74453.9,1.25189,0.73298,1.86398,0,0,0,0,0,0,0,0.0060301,0.0060301,0.0060301
403,74637.6,1.17459,0.65643,1.78402,0,0,0,0,0,0,0,0.0060202,0.0060202,0.0060202
404,74817.5,1.13708,0.62004,1.74366,0,0,0,0,0,0,0,0.0060103,0.0060103,0.0060103
405,75000.3,1.17014,0.66577,1.77956,0,0,0,0,0,0,0,0.0060004,0.0060004,0.0060004
406,75179.4,1.17478,0.65703,1.78825,0,0,0,0,0,0,0,0.0059905,0.0059905,0.0059905
407,75361.8,1.17972,0.68142,1.79276,0,0,0,0,0,0,0,0.0059806,0.0059806,0.0059806
408,75540,1.20108,0.69428,1.81566,0,0,0,0,0,0,0,0.0059707,0.0059707,0.0059707
409,75719.7,1.1947,0.67086,1.80294,0,0,0,0,0,0,0,0.0059608,0.0059608,0.0059608
410,75903,1.14326,0.61633,1.75015,0,0,0,0,0,0,0,0.0059509,0.0059509,0.0059509
411,76084.6,1.20943,0.67199,1.82486,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
412,76265.5,1.22223,0.69817,1.83748,0,0,0,0,0,0,0,0.0059311,0.0059311,0.0059311
413,76445.8,1.15733,0.63277,1.76158,0,0,0,0,0,0,0,0.0059212,0.0059212,0.0059212
414,76624.4,1.16165,0.63959,1.77082,0,0,0,0,0,0,0,0.0059113,0.0059113,0.0059113
415,76812.7,1.17327,0.66244,1.78718,0,0,0,0,0,0,0,0.0059014,0.0059014,0.0059014
416,76993.1,1.17893,0.65146,1.79268,0,0,0,0,0,0,0,0.0058915,0.0058915,0.0058915
417,77173.7,1.18249,0.64681,1.79124,0,0,0,0,0,0,0,0.0058816,0.0058816,0.0058816
418,77354.8,1.15114,0.62569,1.75578,0,0,0,0,0,0,0,0.0058717,0.0058717,0.0058717
419,77536.9,1.33283,0.83361,1.95862,0,0,0,0,0,0,0,0.0058618,0.0058618,0.0058618
420,77716.3,1.2229,0.70873,1.83497,0,0,0,0,0,0,0,0.0058519,0.0058519,0.0058519
421,77897.1,1.20404,0.68205,1.81881,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
422,78078.5,1.2733,0.77045,1.89284,0,0,0,0,0,0,0,0.0058321,0.0058321,0.0058321
423,78257.3,1.16597,0.6566,1.7772,0,0,0,0,0,0,0,0.0058222,0.0058222,0.0058222
424,78437.7,1.17661,0.6769,1.78652,0,0,0,0,0,0,0,0.0058123,0.0058123,0.0058123
425,78617.5,1.21973,0.70465,1.83712,0,0,0,0,0,0,0,0.0058024,0.0058024,0.0058024
426,78799.2,1.22656,0.72041,1.84139,0,0,0,0,0,0,0,0.0057925,0.0057925,0.0057925
427,78977.3,1.14328,0.638,1.7491,0,0,0,0,0,0,0,0.0057826,0.0057826,0.0057826
428,79157.6,1.21449,0.71008,1.83174,0,0,0,0,0,0,0,0.0057727,0.0057727,0.0057727
429,79336.6,1.18766,0.67913,1.80116,0,0,0,0,0,0,0,0.0057628,0.0057628,0.0057628
430,79518.6,1.12425,0.61081,1.72927,0,0,0,0,0,0,0,0.0057529,0.0057529,0.0057529
431,79707.7,1.1226,0.60693,1.73376,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
432,79890.3,1.1881,0.66362,1.80322,0,0,0,0,0,0,0,0.0057331,0.0057331,0.0057331
433,80075.2,1.14318,0.63474,1.75953,0,0,0,0,0,0,0,0.0057232,0.0057232,0.0057232
434,80256,1.20032,0.67747,1.81426,0,0,0,0,0,0,0,0.0057133,0.0057133,0.0057133
435,80436.5,1.21014,0.70186,1.83384,0,0,0,0,0,0,0,0.0057034,0.0057034,0.0057034
436,80621.1,1.13261,0.63361,1.74064,0,0,0,0,0,0,0,0.0056935,0.0056935,0.0056935
437,80803.5,1.12015,0.61121,1.73637,0,0,0,0,0,0,0,0.0056836,0.0056836,0.0056836
438,80982,1.19782,0.6809,1.811,0,0,0,0,0,0,0,0.0056737,0.0056737,0.0056737
439,81165.4,1.10045,0.59295,1.71073,0,0,0,0,0,0,0,0.0056638,0.0056638,0.0056638
440,81346.3,1.1932,0.67094,1.80463,0,0,0,0,0,0,0,0.0056539,0.0056539,0.0056539
441,81524.1,1.14273,0.63493,1.75078,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
442,81700.6,1.16788,0.64701,1.78825,0,0,0,0,0,0,0,0.0056341,0.0056341,0.0056341
443,81888.2,1.17244,0.65681,1.78461,0,0,0,0,0,0,0,0.0056242,0.0056242,0.0056242
444,82068.5,1.17257,0.64639,1.78563,0,0,0,0,0,0,0,0.0056143,0.0056143,0.0056143
445,82251.6,1.10604,0.59766,1.71617,0,0,0,0,0,0,0,0.0056044,0.0056044,0.0056044
446,82430,1.11528,0.60202,1.72759,0,0,0,0,0,0,0,0.0055945,0.0055945,0.0055945
447,82612.3,1.16039,0.65286,1.77615,0,0,0,0,0,0,0,0.0055846,0.0055846,0.0055846
448,82793.6,1.1559,0.6522,1.76798,0,0,0,0,0,0,0,0.0055747,0.0055747,0.0055747
449,82968.7,1.20905,0.71449,1.82759,0,0,0,0,0,0,0,0.0055648,0.0055648,0.0055648
450,83150.9,1.21444,0.71678,1.82878,0,0,0,0,0,0,0,0.0055549,0.0055549,0.0055549
451,83334.4,1.14696,0.63314,1.75858,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
452,83516.5,1.0961,0.58658,1.70592,0,0,0,0,0,0,0,0.0055351,0.0055351,0.0055351
453,83697.6,1.08014,0.57962,1.68874,0,0,0,0,0,0,0,0.0055252,0.0055252,0.0055252
454,83882.7,1.16725,0.68635,1.7822,0,0,0,0,0,0,0,0.0055153,0.0055153,0.0055153
455,84060.9,1.18996,0.67347,1.80762,0,0,0,0,0,0,0,0.0055054,0.0055054,0.0055054
456,84246.1,1.1673,0.65526,1.78402,0,0,0,0,0,0,0,0.0054955,0.0054955,0.0054955
457,84432.2,1.19059,0.69339,1.80894,0,0,0,0,0,0,0,0.0054856,0.0054856,0.0054856
458,84612.6,1.1103,0.60168,1.72625,0,0,0,0,0,0,0,0.0054757,0.0054757,0.0054757
459,84791.2,1.11279,0.60065,1.72079,0,0,0,0,0,0,0,0.0054658,0.0054658,0.0054658
460,84976.4,1.10612,0.59878,1.71353,0,0,0,0,0,0,0,0.0054559,0.0054559,0.0054559
461,85153.8,1.13743,0.619,1.74845,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
462,85333,1.12033,0.62954,1.74243,0,0,0,0,0,0,0,0.0054361,0.0054361,0.0054361
463,85518.2,1.12089,0.62397,1.74016,0,0,0,0,0,0,0,0.0054262,0.0054262,0.0054262
464,85700.2,1.13006,0.62499,1.74378,0,0,0,0,0,0,0,0.0054163,0.0054163,0.0054163
465,85886,1.10905,0.60358,1.72223,0,0,0,0,0,0,0,0.0054064,0.0054064,0.0054064
466,86065,1.12244,0.62311,1.73776,0,0,0,0,0,0,0,0.0053965,0.0053965,0.0053965
467,86244.5,1.12404,0.6267,1.74451,0,0,0,0,0,0,0,0.0053866,0.0053866,0.0053866
468,86429.2,1.06583,0.57088,1.67763,0,0,0,0,0,0,0,0.0053767,0.0053767,0.0053767
469,86612.9,1.1213,0.61312,1.73578,0,0,0,0,0,0,0,0.0053668,0.0053668,0.0053668
470,86794.3,1.12761,0.62657,1.74054,0,0,0,0,0,0,0,0.0053569,0.0053569,0.0053569
471,86982,1.09467,0.59278,1.70111,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
472,87161.8,1.05242,0.56171,1.66622,0,0,0,0,0,0,0,0.0053371,0.0053371,0.0053371
473,87343.6,1.09274,0.59472,1.70233,0,0,0,0,0,0,0,0.0053272,0.0053272,0.0053272
474,87529,1.13225,0.63901,1.7538,0,0,0,0,0,0,0,0.0053173,0.0053173,0.0053173
475,87709.5,1.09123,0.5896,1.70237,0,0,0,0,0,0,0,0.0053074,0.0053074,0.0053074
476,87898.7,1.13897,0.64545,1.75739,0,0,0,0,0,0,0,0.0052975,0.0052975,0.0052975
477,88077.9,1.13892,0.65148,1.75541,0,0,0,0,0,0,0,0.0052876,0.0052876,0.0052876
478,88262.2,1.12236,0.62213,1.73326,0,0,0,0,0,0,0,0.0052777,0.0052777,0.0052777
479,88446,1.04783,0.55645,1.65821,0,0,0,0,0,0,0,0.0052678,0.0052678,0.0052678
480,88629.1,1.08773,0.59155,1.70333,0,0,0,0,0,0,0,0.0052579,0.0052579,0.0052579
481,88809.4,1.14749,0.64431,1.76779,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
482,88993.5,1.13025,0.63844,1.74867,0,0,0,0,0,0,0,0.0052381,0.0052381,0.0052381
483,89173.4,1.16021,0.65286,1.77494,0,0,0,0,0,0,0,0.0052282,0.0052282,0.0052282
484,89358,1.20025,0.71338,1.82405,0,0,0,0,0,0,0,0.0052183,0.0052183,0.0052183
485,89535.8,1.09842,0.59743,1.71117,0,0,0,0,0,0,0,0.0052084,0.0052084,0.0052084
486,89720,1.08665,0.59086,1.69649,0,0,0,0,0,0,0,0.0051985,0.0051985,0.0051985
487,89905.2,1.11962,0.63831,1.73973,0,0,0,0,0,0,0,0.0051886,0.0051886,0.0051886
488,90085,1.07476,0.58079,1.69033,0,0,0,0,0,0,0,0.0051787,0.0051787,0.0051787
489,90268.3,1.05156,0.56164,1.66205,0,0,0,0,0,0,0,0.0051688,0.0051688,0.0051688
490,90451.2,1.11124,0.62295,1.73472,0,0,0,0,0,0,0,0.0051589,0.0051589,0.0051589
491,90637.3,1.11353,0.63438,1.73051,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
492,90817.7,1.11336,0.6051,1.73147,0,0,0,0,0,0,0,0.0051391,0.0051391,0.0051391
493,90997.6,1.13774,0.64546,1.75656,0,0,0,0,0,0,0,0.0051292,0.0051292,0.0051292
494,91180.6,1.06374,0.56477,1.67069,0,0,0,0,0,0,0,0.0051193,0.0051193,0.0051193
495,91364.4,1.13681,0.63276,1.75716,0,0,0,0,0,0,0,0.0051094,0.0051094,0.0051094
496,91543.6,1.22009,0.75539,1.85063,0,0,0,0,0,0,0,0.0050995,0.0050995,0.0050995
497,91730.9,1.12878,0.64648,1.7408,0,0,0,0,0,0,0,0.0050896,0.0050896,0.0050896
498,91910.9,1.09455,0.62936,1.71008,0,0,0,0,0,0,0,0.0050797,0.0050797,0.0050797
499,92112.9,1.0545,0.56898,1.66707,0,0,0,0,0,0,0,0.0050698,0.0050698,0.0050698
500,92405.8,1.09652,0.59549,1.71135,0,0,0,0,0,0,0,0.0050599,0.0050599,0.0050599
501,92701.3,1.10686,0.61579,1.71992,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
502,92986.5,1.05568,0.56267,1.66495,0,0,0,0,0,0,0,0.0050401,0.0050401,0.0050401
503,93270,1.11055,0.6175,1.73316,0,0,0,0,0,0,0,0.0050302,0.0050302,0.0050302
504,93546.6,1.10618,0.60031,1.71783,0,0,0,0,0,0,0,0.0050203,0.0050203,0.0050203
505,93830.8,1.06595,0.56918,1.68301,0,0,0,0,0,0,0,0.0050104,0.0050104,0.0050104
506,94102.8,1.09587,0.5895,1.71102,0,0,0,0,0,0,0,0.0050005,0.0050005,0.0050005
507,94298.8,1.05713,0.56414,1.66944,0,0,0,0,0,0,0,0.0049906,0.0049906,0.0049906
508,94476.6,1.02629,0.5429,1.63874,0,0,0,0,0,0,0,0.0049807,0.0049807,0.0049807
509,94655,1.13493,0.68189,1.75787,0,0,0,0,0,0,0,0.0049708,0.0049708,0.0049708
510,94832.4,1.14058,0.64308,1.75159,0,0,0,0,0,0,0,0.0049609,0.0049609,0.0049609
511,95014.8,1.14331,0.6497,1.76673,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
512,95192.9,1.07342,0.58658,1.69373,0,0,0,0,0,0,0,0.0049411,0.0049411,0.0049411
513,95371.6,1.04007,0.55211,1.65484,0,0,0,0,0,0,0,0.0049312,0.0049312,0.0049312
514,95549.9,1.10895,0.63154,1.73073,0,0,0,0,0,0,0,0.0049213,0.0049213,0.0049213
